date,k,t,sig,dsig,s,ds
2006-06-21,0.5,0.25,0.16716622869418135,-0.025211066898676693,1252.2,-0.005284662791421368
2006-06-21,0.5,0.5,0.16241290054695362,0.0110476074126038,1252.2,-0.005284662791421368
2006-06-21,0.5,1.0,0.15843734516186075,-0.00038486254026603994,1252.2,-0.005284662791421368
2006-06-21,1.0,0.0833333333,0.1676435351168002,-0.03819516711212456,1252.2,-0.005284662791421368
2006-06-21,1.0,0.1666666667,0.1452432125966705,0.006903803958731469,1252.2,-0.005284662791421368
2006-06-21,1.0,0.25,0.15400336833363523,-0.04472376083414242,1252.2,-0.005284662791421368
2006-06-21,1.0,0.5,0.14649103230620392,0.01380998544014278,1252.2,-0.005284662791421368
2006-06-21,1.0,1.0,0.14621827599150924,-0.0008873738423968991,1252.2,-0.005284662791421368
2006-06-21,1.5,0.0833333333,0.1577077395179586,-0.013159190506120133,1252.2,-0.005284662791421368
2006-06-21,1.5,0.1666666667,0.12870800469042784,0.02999994299654274,1252.2,-0.005284662791421368
2006-06-21,1.5,0.25,0.14930088195086463,-0.0824480502263043,1252.2,-0.005284662791421368
2006-06-21,1.5,0.5,0.1332104187092313,0.004392601567734911,1252.2,-0.005284662791421368
2006-06-21,1.5,1.0,0.1337561848122329,-0.00042943174427012565,1252.2,-0.005284662791421368
2006-06-21,2.0,0.0833333333,0.16021255027275313,0.003539098277562047,1252.2,-0.005284662791421368
2006-06-21,2.0,0.1666666667,0.11871773332849585,0.058936543103211836,1252.2,-0.005284662791421368
2006-06-21,2.0,0.25,0.15133898194956238,-0.11804525864965232,1252.2,-0.005284662791421368
2006-06-21,2.0,0.5,0.12420198935111967,-0.030775596351936496,1252.2,-0.005284662791421368
2006-06-21,2.0,1.0,0.12132781528556454,0.004788937919872893,1252.2,-0.005284662791421368
2006-06-22,-2.0,0.0833333333,0.44418879134186356,-0.13333021103061982,1245.6,-0.0008834987121417726
2006-06-22,-2.0,0.1666666667,0.326372714476223,0.02307130664074375,1245.6,-0.0008834987121417726
2006-06-22,-2.0,0.25,0.28762416655471196,0.022679162637805783,1245.6,-0.0008834987121417726
